Date/Time,Electricity:Facility [kWh](Hourly),Gas:Facility [kWh](Hourly),Heating:Electricity [kWh](Hourly),Heating:Gas [kWh](Hourly),Cooling:Electricity [kWh](Hourly),HVACFan:Fans:Electricity [kWh](Hourly),Electricity:HVAC [kWh](Hourly),Fans:Electricity [kWh](Hourly),General:InteriorLights:Electricity [kWh](Hourly),General:ExteriorLights:Electricity [kWh](Hourly),Appl:InteriorEquipment:Electricity [kWh](Hourly),Misc:InteriorEquipment:Electricity [kWh](Hourly),Water Heater:WaterSystems:Gas [kWh](Hourly) 
 06/16  24:00:00,0.766454501365233,0.293315601099443,0.000000000000000E+000,0.000000000000000E+000,0.153266457693822,5.619043374438409E-002,0.209456891438206,5.619043374438409E-002,0.125976477948742,2.583901908194873E-002,9.791613045497836E-002,0.292190970381356,0.273188074056998 
 06/17  01:00:00,0.664591057242773,0.253830591175417,0.000000000000000E+000,0.000000000000000E+000,0.147004834963201,5.431894769168450E-002,0.201323782654885,5.431894769168450E-002,7.611079430218673E-002,1.561108056420446E-002,8.743947017666101E-002,0.269030917484836,0.235298440575888 
 06/17  02:00:00,0.565129541931375,0.242073353589840,0.000000000000000E+000,0.000000000000000E+000,0.108876661882469,4.087664243825750E-002,0.149753304320726,4.087664243825750E-002,4.986569694612759E-002,1.022794533742472E-002,7.429586482556264E-002,0.265911718441533,0.223756068504509 
 06/17  03:00:00,0.509956703524725,0.245109439509171,0.000000000000000E+000,0.000000000000000E+000,7.748567837865283E-002,2.957313405839638E-002,0.107058812437049,2.957313405839638E-002,4.986569694612759E-002,1.022794533742472E-002,6.556055715455404E-002,0.262168679589570,0.227049993040877 
 06/17  04:00:00,0.476470899201176,0.279736214785962,0.000000000000000E+000,0.000000000000000E+000,5.251125328637041E-002,2.031856481483179E-002,7.282981810120204E-002,2.031856481483179E-002,4.986569694612759E-002,1.022794533742472E-002,7.620720412933703E-002,0.252265222627085,0.262358966325244 
 06/17  05:00:00,0.513927084700492,0.437864282009387,0.000000000000000E+000,0.000000000000000E+000,4.659769288231699E-002,1.803030044662160E-002,6.462799332893858E-002,1.803030044662160E-002,5.249020801169087E-002,1.076625817813465E-002,8.945989946368259E-002,0.281507713658046,0.418472669353068 
 06/17  06:00:00,0.663098455916279,0.732433964252680,0.000000000000000E+000,0.000000000000000E+000,6.571551948196241E-002,2.542685050227582E-002,9.114236998423821E-002,2.542685050227582E-002,7.086178547063303E-002,1.453444397129587E-002,0.146230364189749,0.325254480240362,0.710028862759741 
 06/17  07:00:00,0.858506028503668,0.811459828548077,0.000000000000000E+000,0.000000000000000E+000,7.337753728247426E-002,2.837389547080905E-002,0.101751432753283,2.837389547080905E-002,0.112853922620926,2.314745487839908E-002,0.230070928193149,0.345607253997910,0.787652729575002 
 06/17  08:00:00,0.829747054233454,0.786853257417394,0.000000000000000E+000,0.000000000000000E+000,8.698092991083659E-002,3.237099899965598E-002,0.119351928910493,3.237099899965598E-002,8.398434079844888E-002,1.722600817484551E-002,0.301918793908311,0.292190970381356,0.766725730374949 
 06/17  09:00:00,0.907165385889445,0.717502553448842,0.000000000000000E+000,0.000000000000000E+000,0.155673736059803,5.536287474644214E-002,0.211036610806245,5.536287474644214E-002,4.724119253035074E-002,9.689633860650887E-003,0.375444792904911,0.248678143727287,0.700372400329453 
 06/17  10:00:00,1.09713873221802,0.640346468263359,0.000000000000000E+000,0.000000000000000E+000,0.283731751172086,9.590352963920566E-002,0.379635280811293,9.590352963920566E-002,4.199217039922444E-002,8.613006815294939E-003,0.397296620198725,0.254526641933480,0.622813442304850 
 06/17  11:00:00,1.19740954724927,0.571968769691361,0.000000000000000E+000,0.000000000000000E+000,0.352529586976266,0.114653807333196,0.467183394309461,0.114653807333196,3.936765933366115E-002,8.074693974585011E-003,0.413104165661999,0.254604621909562,0.554430372094993 
 06/17  12:00:00,1.32686811129446,0.519362288220843,0.000000000000000E+000,0.000000000000000E+000,0.469158668353004,0.147057291361218,0.616215959714221,0.147057291361218,3.936765933366115E-002,8.074693974585011E-003,0.397819062986971,0.250315723225021,0.502119330706499 
 06/17  13:00:00,1.49465020528776,0.489172027575190,0.000000000000000E+000,0.000000000000000E+000,0.622940275934544,0.187609117743839,0.810549393678385,0.187609117743839,3.936765933366115E-002,8.074693974585011E-003,0.362611945670944,0.258971500570185,0.471332818258947 
 06/17  14:00:00,1.70267184297003,0.459994978095427,0.000000000000000E+000,0.000000000000000E+000,0.798854947598577,0.234390691332804,1.03324563893138,0.234390691332804,3.936765933366115E-002,8.074693974585011E-003,0.333355082572772,0.273553756097624,0.441151272500313 
 06/17  15:00:00,2.00324976105873,0.465425141149507,0.000000000000000E+000,0.000000000000000E+000,1.01985239373321,0.290872202710840,1.31072459644406,0.290872202710840,4.199217039922444E-002,8.613006815294939E-003,0.338085123906433,0.288759851433724,0.445533966172679 
 06/17  16:00:00,2.31138654708131,0.509117672808532,0.000000000000000E+000,0.000000000000000E+000,1.19388335256705,0.331735543192483,1.52561889575954,0.331735543192483,4.199217039922444E-002,8.613006815294939E-003,0.378535166805636,0.341552295241618,0.485589899003914 
 06/17  17:00:00,2.73394780206384,0.596175043135528,0.000000000000000E+000,0.000000000000000E+000,1.39213720723852,0.394247911543999,1.78638511878252,0.394247911543999,5.249020801169087E-002,1.076625817813465E-002,0.454299752296194,0.414931452735308,0.567592558109417 
 06/17  18:00:00,2.65180306667664,0.681383291424897,0.000000000000000E+000,0.000000000000000E+000,1.27234557679603,0.366287434644277,1.63863301144031,0.366287434644277,8.398434079844888E-002,1.722600817484551E-002,0.416394348374079,0.450490321828955,0.650351339536930 
 06/17  19:00:00,2.50003118049631,0.701308356633398,0.000000000000000E+000,0.000000000000000E+000,1.14031610042139,0.334573061987727,1.47488916240912,0.334573061987727,0.162719672765344,3.337540703550427E-002,0.348977328846029,0.464994597380311,0.669277280104415 
 06/17  20:00:00,2.45952374108851,0.657414148447465,0.000000000000000E+000,0.000000000000000E+000,0.995849356426576,0.299882832452502,1.29573218887908,0.299882832452502,0.291320688378795,5.975273077454638E-002,0.316662628518856,0.480980492477236,0.624281886158220 
 06/17  21:00:00,2.41558563331863,0.597306844155726,0.000000000000000E+000,0.000000000000000E+000,0.854727310843171,0.264215527955427,1.11894283879860,0.264215527955427,0.422546175159089,8.666838644940369E-002,0.302601844930188,0.469751375921347,0.564948097717594 
 06/17  22:00:00,2.03184652003515,0.506788583124534,0.000000000000000E+000,0.000000000000000E+000,0.712550184360530,0.225965735219421,0.938515919579952,0.225965735219421,0.354308927353165,7.267224713520119E-002,0.244764798588447,0.406509615318390,0.478786234986754 
 06/17  23:00:00,1.57004077055029,0.407773175443746,0.000000000000000E+000,0.000000000000000E+000,0.558638647005593,0.183288417496693,0.741927064502288,0.183288417496693,0.246703947065930,5.060141521034978E-002,0.162484040057721,0.353249291654002,0.383439655960885 
 06/17  24:00:00,1.13104348851741,0.300527575705393,0.000000000000000E+000,0.000000000000000E+000,0.423996363292653,0.143475826961981,0.567472190254633,0.143475826961981,0.125976477948742,2.583901908194873E-002,0.104489818790726,0.292190970381356,0.280400048662948 
 06/18  01:00:00,0.895644496487460,0.253631146347503,0.000000000000000E+000,0.000000000000000E+000,0.320445710881689,0.111931511017883,0.432377221899573,0.111931511017883,7.611079430218673E-002,1.561108056420446E-002,8.743947017666101E-002,0.269030917484836,0.235098995747974 
 06/18  02:00:00,0.717351482894099,0.241932930005477,0.000000000000000E+000,0.000000000000000E+000,0.221082188650159,8.089305663329102E-002,0.301975245283450,8.089305663329102E-002,4.986569694612759E-002,1.022794533742472E-002,7.429586482556264E-002,0.265911718441533,0.223615644920146 
 06/18  03:00:00,0.602374481980825,0.244953576472323,0.000000000000000E+000,0.000000000000000E+000,0.144391707157486,5.508488373566173E-002,0.199476590893147,5.508488373566173E-002,4.986569694612759E-002,1.022794533742472E-002,6.556055715455404E-002,0.262168679589570,0.226894130004029 
 06/18  04:00:00,0.518329564665723,0.279418517091182,0.000000000000000E+000,0.000000000000000E+000,8.227566994164023E-002,3.241281362410793E-002,0.114688483565748,3.241281362410793E-002,4.986569694612759E-002,1.022794533742472E-002,7.620720412933703E-002,0.252265222627085,0.262041268630464 
 06/18  05:00:00,0.553344827450138,0.436872282301018,0.000000000000000E+000,0.000000000000000E+000,7.490587097176940E-002,2.913986510681677E-002,0.104045736078586,2.913986510681677E-002,5.249020801169087E-002,1.076625817813465E-002,8.945989946368259E-002,0.281507713658046,0.417480669644702 
 06/18  06:00:00,0.710924695744991,0.730168433710399,0.000000000000000E+000,0.000000000000000E+000,0.100519975565125,3.844863424782640E-002,0.138968609812951,3.844863424782640E-002,7.086178547063303E-002,1.453444397129587E-002,0.146230364189749,0.325254480240362,0.707763332217463 
 06/18  07:00:00,0.915652300628232,0.808797983896497,0.000000000000000E+000,0.000000000000000E+000,0.115477669207575,4.342003567027324E-002,0.158897704877848,4.342003567027324E-002,0.112853922620926,2.314745487839908E-002,0.230070928193149,0.345607253997910,0.784990884923422 
 06/18  08:00:00,0.875332907958977,0.784239108110923,0.000000000000000E+000,0.000000000000000E+000,0.120596906259305,4.434087637670995E-002,0.164937782636015,4.434087637670995E-002,8.398434079844888E-002,1.722600817484551E-002,0.301918793908311,0.292190970381356,0.764111581068479 
 06/18  09:00:00,0.921406559170777,0.715143343095789,0.000000000000000E+000,0.000000000000000E+000,0.165803297560387,5.947448652719116E-002,0.225277784087578,5.947448652719116E-002,4.724119253035074E-002,9.689633860650887E-003,0.375444792904911,0.248678143727287,0.698013189976397 
 06/18  10:00:00,1.04603484488133,0.638317468614416,0.000000000000000E+000,0.000000000000000E+000,0.243457654703402,8.507373877119878E-002,0.328531393474602,8.507373877119878E-002,4.199217039922444E-002,8.613006815294939E-003,0.397296620198725,0.254526641933480,0.620784442655907 
 06/18  11:00:00,1.13895390220446,0.570251399449013,0.000000000000000E+000,0.000000000000000E+000,0.305722949557083,0.103004799707570,0.408727749264652,0.103004799707570,3.936765933366115E-002,8.074693974585011E-003,0.413104165661999,0.254604621909562,0.552713001852645 
 06/18  12:00:00,1.23678192260855,0.517884002055506,0.000000000000000E+000,0.000000000000000E+000,0.397059258968034,0.129070512060278,0.526129771028313,0.129070512060278,3.936765933366115E-002,8.074693974585011E-003,0.397819062986971,0.250315723225021,0.500641044541162 
 06/18  13:00:00,1.36399011653611,0.487851364923277,0.000000000000000E+000,0.000000000000000E+000,0.517946962518708,0.161942342408021,0.679889304926731,0.161942342408021,3.936765933366115E-002,8.074693974585011E-003,0.362611945670944,0.258971500570185,0.470012155607035 
 06/18  14:00:00,1.51271994848101,0.458816754650735,0.000000000000000E+000,0.000000000000000E+000,0.644962777977312,0.198330966465051,0.843293744442364,0.198330966465051,3.936765933366115E-002,8.074693974585011E-003,0.333355082572772,0.273553756097624,0.439973049055619 
 06/18  15:00:00,1.74492650139756,0.464236894142879,0.000000000000000E+000,0.000000000000000E+000,0.808422655387810,0.243978681395078,1.05240133678289,0.243978681395078,4.199217039922444E-002,8.613006815294939E-003,0.338085123906433,0.288759851433724,0.444345719166052 
 06/18  16:00:00,2.05947551350798,0.507753870005671,0.000000000000000E+000,0.000000000000000E+000,0.982129379942595,0.291578482243613,1.27370786218621,0.291578482243613,4.199217039922444E-002,8.613006815294939E-003,0.378535166805636,0.341552295241618,0.484226096201050 
 06/18  17:00:00,2.39441227628478,0.594475393094690,0.000000000000000E+000,0.000000000000000E+000,1.11026494344939,0.336584649554057,1.44684959300345,0.336584649554057,5.249020801169087E-002,1.076625817813465E-002,0.454299752296194,0.414931452735308,0.565892908068575 
 06/18  18:00:00,2.34039138308367,0.679362967547417,0.000000000000000E+000,0.000000000000000E+000,1.01303043524729,0.314190892600044,1.32722132784734,0.314190892600044,8.398434079844888E-002,1.722600817484551E-002,0.416394348374079,0.450490321828955,0.648331015659453 
 06/18  19:00:00,2.21571879699016,0.699228811604949,0.000000000000000E+000,0.000000000000000E+000,0.904240890710084,0.286335888192886,1.19057677890297,0.286335888192886,0.162719672765344,3.337540703550427E-002,0.348977328846029,0.464994597380311,0.667197735075967 
 06/18  20:00:00,2.17415000845749,0.655508889845067,0.000000000000000E+000,0.000000000000000E+000,0.761002143495006,0.249356312753049,1.01035845624805,0.249356312753049,0.291320688378795,5.975273077454638E-002,0.316662628518856,0.480980492477236,0.622376627555823 
 06/18  21:00:00,2.13505652851732,0.595639475235285,0.000000000000000E+000,0.000000000000000E+000,0.626564277016212,0.211849456981076,0.838413733997287,0.211849456981076,0.422546175159089,8.666838644940369E-002,0.302601844930188,0.469751375921347,0.563280728797153 
 06/18  22:00:00,1.75353139414725,0.505512129838516,0.000000000000000E+000,0.000000000000000E+000,0.489360208590640,0.170840585101409,0.660200793692049,0.170840585101409,0.354308927353165,7.267224713520119E-002,0.244764798588447,0.406509615318390,0.477509781700734 
 06/18  23:00:00,1.30031269194222,0.406934987169596,0.000000000000000E+000,0.000000000000000E+000,0.346225853998334,0.125973131895887,0.472198985894223,0.125973131895887,0.246703947065930,5.060141521034978E-002,0.162484040057721,0.353249291654002,0.382601467686738 
 06/18  24:00:00,0.874023872493008,0.300138595974121,0.000000000000000E+000,0.000000000000000E+000,0.225497862851947,8.495471137829028E-002,0.310452574230236,8.495471137829028E-002,0.125976477948742,2.583901908194873E-002,0.104489818790726,0.292190970381356,0.280011068931676 
 06/19  01:00:00,0.464362012094979,0.249594008290093,0.000000000000000E+000,0.000000000000000E+000,3.628287438135822E-003,1.413477301917537E-003,5.041764740053371E-003,1.413477301917537E-003,7.611079430218673E-002,1.561108056420446E-002,8.349244294370009E-002,0.269030917484836,0.231061857690564 
 06/19  02:00:00,0.412764997094428,0.240597684995711,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,4.986569694612759E-002,1.022794533742472E-002,7.168462430934135E-002,0.265911718441533,0.222280399910380 
 06/19  03:00:00,0.401532485823379,0.245309946610936,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,4.986569694612759E-002,1.022794533742472E-002,6.419515189025571E-002,0.262168679589570,0.227250500142641 
 06/19  04:00:00,0.400969923347574,0.277013789689092,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,4.986569694612759E-002,1.022794533742472E-002,7.353604637693699E-002,0.252265222627085,0.259636541228375 
 06/19  05:00:00,0.445202395494026,0.421636262318932,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,5.249020801169087E-002,1.076625817813465E-002,8.536320358615601E-002,0.281507713658046,0.402244649662612 
 06/19  06:00:00,0.561330565214126,0.688940482975007,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,7.086178547063303E-002,1.453444397129587E-002,0.135604843471835,0.325254480240362,0.666535381482070 
 06/19  07:00:00,0.735593216901725,0.758153773917973,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.112853922620926,2.314745487839908E-002,0.208909549344490,0.345607253997910,0.734346674944898 
 06/19  08:00:00,0.677957798480930,0.731043823148674,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,8.398434079844888E-002,1.722600817484551E-002,0.269481467066278,0.292190970381356,0.710916296106229 
 06/19  09:00:00,0.707654629405334,0.664873824560567,0.000000000000000E+000,0.000000000000000E+000,4.149394403678284E-002,1.506300477608096E-002,5.655694881286396E-002,1.506300477608096E-002,4.724119253035074E-002,9.689633860650887E-003,0.330413698414181,0.248678143727287,0.647743671441178 
 06/19  10:00:00,0.890342220024817,0.595434817742926,0.000000000000000E+000,0.000000000000000E+000,0.165876411773083,5.787862686729500E-002,0.223755038640378,5.787862686729500E-002,4.199217039922444E-002,8.613006815294939E-003,0.346380350176442,0.254526641933480,0.577901791784414 
 06/19  11:00:00,1.00040889333844,0.534841668173753,0.000000000000000E+000,0.000000000000000E+000,0.241453325353076,8.121821655557933E-002,0.322671541908655,8.121821655557933E-002,3.936765933366115E-002,8.074693974585011E-003,0.360615364151980,0.254604621909562,0.517303270577388 
 06/19  12:00:00,1.12152873385404,0.487309199243367,0.000000000000000E+000,0.000000000000000E+000,0.346244562507903,0.112442564105395,0.458687126613297,0.112442564105395,3.936765933366115E-002,8.074693974585011E-003,0.350008518647474,0.250315723225021,0.470066241729023 
 06/19  13:00:00,1.27128791817971,0.461291904028389,0.000000000000000E+000,0.000000000000000E+000,0.480645237039035,0.150129936916445,0.630775173955477,0.150129936916445,3.936765933366115E-002,8.074693974585011E-003,0.319023878285798,0.258971500570185,0.443452694712147 
 06/19  14:00:00,1.44811456763900,0.434732880106504,0.000000000000000E+000,0.000000000000000E+000,0.626255422268520,0.191558544807504,0.817813967076025,0.191558544807504,3.936765933366115E-002,8.074693974585011E-003,0.294229479097109,0.273553756097624,0.415889174511387 
 06/19  15:00:00,1.69870014068116,0.440108337191799,0.000000000000000E+000,0.000000000000000E+000,0.802802564462363,0.240431414106567,1.04323397856893,0.240431414106567,4.199217039922444E-002,8.613006815294939E-003,0.301026121403993,0.288759851433724,0.420217162214972 
 06/19  16:00:00,2.01763439655500,0.477864576246988,0.000000000000000E+000,0.000000000000000E+000,0.980317029973116,0.287467663242169,1.26778469321528,0.287467663242169,4.199217039922444E-002,8.613006815294939E-003,0.342617218823578,0.341552295241618,0.454336802442368 
 06/19  17:00:00,2.37255787983014,0.557859607247634,0.000000000000000E+000,0.000000000000000E+000,1.12262299999311,0.337724155052430,1.46034715504554,0.337724155052430,5.249020801169087E-002,1.076625817813465E-002,0.418947793799472,0.414931452735308,0.529277122221520 
 06/19  18:00:00,2.31185358630987,0.631281231932423,0.000000000000000E+000,0.000000000000000E+000,1.01873019091744,0.314263683143906,1.33299387406134,0.314263683143906,8.398434079844888E-002,1.722600817484551E-002,0.382084005386279,0.450490321828955,0.600249280044459 
 06/19  19:00:00,2.16890646950755,0.645282838164858,0.000000000000000E+000,0.000000000000000E+000,0.894868478084899,0.283140754924806,1.17800923300971,0.283140754924806,0.162719672765344,3.337540703550427E-002,0.314732547256681,0.464994597380311,0.613251761635875 
 06/19  20:00:00,2.14039006515629,0.604423737816876,0.000000000000000E+000,0.000000000000000E+000,0.763686016772716,0.247767894386013,1.01145391115873,0.247767894386013,0.291320688378795,5.975273077454638E-002,0.281807230306979,0.480980492477236,0.571291475527631 
 06/19  21:00:00,2.11694646875941,0.553046860543384,0.000000000000000E+000,0.000000000000000E+000,0.642319657394118,0.213590902799046,0.855910560193164,0.213590902799046,0.422546175159089,8.666838644940369E-002,0.266994958976403,0.469751375921347,0.520688114105252 
 06/19  22:00:00,1.75684572319897,0.471880584862433,0.000000000000000E+000,0.000000000000000E+000,0.516086176519458,0.175722180783149,0.691808357302607,0.175722180783149,0.354308927353165,7.267224713520119E-002,0.216471564029606,0.406509615318390,0.443878236724653 
 06/19  23:00:00,1.34413981134045,0.385771747415454,0.000000000000000E+000,0.000000000000000E+000,0.393833815988576,0.137727147067513,0.531560963056089,0.137727147067513,0.246703947065930,5.060141521034978E-002,0.146949182294076,0.353249291654002,0.361438227932595 
 06/19  24:00:00,0.922159663010840,0.292257785361561,0.000000000000000E+000,0.000000000000000E+000,0.268757689275183,9.640436380863185E-002,0.365162053083814,9.640436380863185E-002,0.125976477948742,2.583901908194873E-002,9.791613045497836E-002,0.292190970381356,0.272130258319117 
 06/20  01:00:00,0.730556312461655,0.249421704015047,0.000000000000000E+000,0.000000000000000E+000,0.198343929685918,7.289213542081113E-002,0.271236065106729,7.289213542081113E-002,7.611079430218673E-002,1.561108056420446E-002,8.349244294370009E-002,0.269030917484836,0.230889553415518 
 06/20  02:00:00,0.591160842378473,0.238774034587233,0.000000000000000E+000,0.000000000000000E+000,0.129291175526225,4.910466975782132E-002,0.178395845284046,4.910466975782132E-002,4.986569694612759E-002,1.022794533742472E-002,7.168462430934135E-002,0.265911718441533,0.220456749501902 
 06/20  03:00:00,0.500827491296820,0.241547962593599,0.000000000000000E+000,0.000000000000000E+000,7.139131277656398E-002,2.790369269687658E-002,9.929500547344056E-002,2.790369269687658E-002,4.986569694612759E-002,1.022794533742472E-002,6.419515189025571E-002,0.262168679589570,0.223488516125305 
 06/20  04:00:00,0.438877360095546,0.272466945161264,0.000000000000000E+000,0.000000000000000E+000,2.721404934934792E-002,1.069338739862477E-002,3.790743674797263E-002,1.069338739862477E-002,4.986569694612759E-002,1.022794533742472E-002,7.353604637693699E-002,0.252265222627085,0.255089696700547 
 06/20  05:00:00,0.472655566330778,0.416177561206655,0.000000000000000E+000,0.000000000000000E+000,1.970827126816873E-002,7.744899568583893E-003,2.745317083675263E-002,7.744899568583893E-003,5.249020801169087E-002,1.076625817813465E-002,8.536320358615601E-002,0.281507713658046,0.396785948550335 
 06/20  06:00:00,0.611839376975971,0.682582640621117,0.000000000000000E+000,0.000000000000000E+000,3.625995805918379E-002,1.424885370266112E-002,5.050881176184486E-002,1.424885370266112E-002,7.086178547063303E-002,1.453444397129587E-002,0.135604843471835,0.325254480240362,0.660177539128178 
 06/20  07:00:00,0.800773642076398,0.752093553452439,0.000000000000000E+000,0.000000000000000E+000,4.689903690569229E-002,1.828138826897972E-002,6.518042517467203E-002,1.828138826897972E-002,0.112853922620926,2.314745487839908E-002,0.208909549344490,0.345607253997910,0.728286454479364 
 06/20  08:00:00,0.762130722467868,0.726227510108454,0.000000000000000E+000,0.000000000000000E+000,6.108349561031878E-002,2.308942837661923E-002,8.417292398693810E-002,2.308942837661923E-002,8.398434079844888E-002,1.722600817484551E-002,0.269481467066278,0.292190970381356,0.706099983066010 
 06/20  09:00:00,0.819325907216807,0.662626433224067,0.000000000000000E+000,0.000000000000000E+000,0.123385066281033,4.484316034330513E-002,0.168228226624338,4.484316034330513E-002,4.724119253035074E-002,9.689633860650887E-003,0.330413698414181,0.248678143727287,0.645496280104675 
 06/20  10:00:00,0.946015907208270,0.593689150386165,0.000000000000000E+000,0.000000000000000E+000,0.207244736561221,7.218398926260855E-002,0.279428725823830,7.218398926260855E-002,4.199217039922444E-002,8.613006815294939E-003,0.346380350176442,0.254526641933480,0.576156124427656 
 06/20  11:00:00,1.05593153292193,0.533363197999820,0.000000000000000E+000,0.000000000000000E+000,0.283810756349579,9.438342514256332E-002,0.378194181492142,9.438342514256332E-002,3.936765933366115E-002,8.074693974585011E-003,0.360615364151980,0.254604621909562,0.515824800403455 
 06/20  12:00:00,1.19229513725183,0.486038301781336,0.000000000000000E+000,0.000000000000000E+000,0.402105169076356,0.127348360934731,0.529453530011088,0.127348360934731,3.936765933366115E-002,8.074693974585011E-003,0.350008518647474,0.250315723225021,0.468795344266992 
 06/20  13:00:00,1.38177153817029,0.460152692105551,0.000000000000000E+000,0.000000000000000E+000,0.569768846311626,0.171489947634435,0.741258793946064,0.171489947634435,3.936765933366115E-002,8.074693974585011E-003,0.319023878285798,0.258971500570185,0.442313482789309 
 06/20  14:00:00,1.58770792230630,0.433717885453742,0.000000000000000E+000,0.000000000000000E+000,0.740300452266344,0.217106869476978,0.957407321743320,0.217106869476978,3.936765933366115E-002,8.074693974585011E-003,0.294229479097109,0.273553756097624,0.414874179858626 
 06/20  15:00:00,1.88635012290296,0.439082074609465,0.000000000000000E+000,0.000000000000000E+000,0.957844465627323,0.273039495163402,1.23088396079073,0.273039495163402,4.199217039922444E-002,8.613006815294939E-003,0.301026121403993,0.288759851433724,0.419190899632638 
 06/20  16:00:00,2.25452525178483,0.476693522783163,0.000000000000000E+000,0.000000000000000E+000,1.17757147712696,0.327104071318150,1.50467554844511,0.327104071318150,4.199217039922444E-002,8.613006815294939E-003,0.342617218823578,0.341552295241618,0.453165748978543 
 06/20  17:00:00,2.69268242948746,0.556390089840521,0.000000000000000E+000,0.000000000000000E+000,1.38554677894829,0.394924925754568,1.78047170470285,0.394924925754568,5.249020801169087E-002,1.076625817813465E-002,0.418947793799472,0.414931452735308,0.527807604814407 
 06/20  18:00:00,2.61609120330503,0.629547251970210,0.000000000000000E+000,0.000000000000000E+000,1.26613631471116,0.371095176345342,1.63723149105650,0.371095176345342,8.398434079844888E-002,1.722600817484551E-002,0.382084005386279,0.450490321828955,0.598515300082246 
 06/20  19:00:00,2.46716412740160,0.643514713124942,0.000000000000000E+000,0.000000000000000E+000,1.13497044366634,0.341296447237423,1.47626689090376,0.341296447237423,0.162719672765344,3.337540703550427E-002,0.314732547256681,0.464994597380311,0.611483636595960 
 06/20  20:00:00,2.37853145377916,0.602813406719631,0.000000000000000E+000,0.000000000000000E+000,0.951859470135061,0.297735829646543,1.24959529978160,0.297735829646543,0.291320688378795,5.975273077454638E-002,0.281807230306979,0.480980492477236,0.569681144430387 
 06/20  21:00:00,2.29360988670533,0.551631598196370,0.000000000000000E+000,0.000000000000000E+000,0.779643547289011,0.252930430850073,1.03257397813908,0.252930430850073,0.422546175159089,8.666838644940369E-002,0.266994958976403,0.469751375921347,0.519272851758238 
 06/20  22:00:00,1.88134947690817,0.470799875826116,0.000000000000000E+000,0.000000000000000E+000,0.610741398538811,0.205570712473001,0.816312111011813,0.205570712473001,0.354308927353165,7.267224713520119E-002,0.216471564029606,0.406509615318390,0.442797527688333 
 06/20  23:00:00,1.42412704129895,0.385056438617054,0.000000000000000E+000,0.000000000000000E+000,0.453246882877044,0.158301310137547,0.611548193014591,0.158301310137547,0.246703947065930,5.060141521034978E-002,0.146949182294076,0.353249291654002,0.360722919134193 
 06/20  24:00:00,0.984634166062489,0.291918740267464,0.000000000000000E+000,0.000000000000000E+000,0.313958729005066,0.113677827130400,0.427636556135463,0.113677827130400,0.125976477948742,2.583901908194873E-002,9.791613045497836E-002,0.292190970381356,0.271791213225020 
 06/21  01:00:00,0.656350111392277,0.249252805274067,0.000000000000000E+000,0.000000000000000E+000,0.143465769055167,5.356409498218420E-002,0.197029864037351,5.356409498218420E-002,7.611079430218673E-002,1.561108056420446E-002,8.349244294370009E-002,0.269030917484836,0.230720654674539 
 06/21  02:00:00,0.498156749068828,0.238654585697171,0.000000000000000E+000,0.000000000000000E+000,6.195914763033233E-002,2.343260434406778E-002,8.539175197440026E-002,2.343260434406778E-002,4.986569694612759E-002,1.022794533742472E-002,7.168462430934135E-002,0.265911718441533,0.220337300611839 
 06/21  03:00:00,0.412009911304688,0.241421263443139,0.000000000000000E+000,0.000000000000000E+000,7.579506574355325E-003,2.897918906953188E-003,1.047742548130851E-002,2.897918906953188E-003,4.986569694612759E-002,1.022794533742472E-002,6.419515189025571E-002,0.262168679589570,0.223361816974845 
 06/21  04:00:00,0.400969923347574,0.273253327945441,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,4.986569694612759E-002,1.022794533742472E-002,7.353604637693699E-002,0.252265222627085,0.255876079484723 
 06/21  05:00:00,0.445202395494026,0.416694668299579,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,5.249020801169087E-002,1.076625817813465E-002,8.536320358615601E-002,0.281507713658046,0.397303055643262 
 06/21  06:00:00,0.561330565214126,0.682622379529136,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,7.086178547063303E-002,1.453444397129587E-002,0.135604843471835,0.325254480240362,0.660217278036197 
